generation,leftchild,rightchild,abstime,betainit,betashift
79000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,412.42,0.131872
80000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,399.344,0.170473
80000,Carex_planiculmis|KOR|NCBI_Jung_2377,NA,33.7863,0.06608,0.00687597
80000,Carex_pedunculata|MAS|spm00001147,NA,27.6124,1.03809,0.0036172
80000,Carex_kitaibeliana|YUG|spm00000539,NA,32.072,0.887205,0.0664001
80000,Carex_gibba|CHH|spm00005244,NA,17.0079,1.09998,0.0179654
80000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,31.8297,0.854291,0.0269639
81000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,399.344,0.170473
81000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,32.3564,0.689684,0.0269639
82000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,397.914,0.170473
82000,Carex_macrandrolepis|KOR|spm00000337,NA,28.2969,0.133039,0.0511626
82000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,32.0853,1.1802,-0.0528933
83000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,405.762,0.139308
83000,Carex_caucasica|NCS|spm00008001,NA,33.3561,0.100842,0.0185131
83000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,32.1348,0.820698,0.0575903
84000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,405.762,0.139308
84000,Carex_mollicula|JAP|NCBI_Waterway_3667,NA,31.7612,3.45465,-0.0663475
84000,Carex_longipes|EHM|spm00005772,NA,28.0323,0.352859,0.0402963
84000,Carex_laeviculmis|CAL|spm00001397,NA,28.6394,0.419801,0.0268233
84000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,31.7311,0.905091,-0.0217372
84000,Carex_ciliatomarginata|CH|NCBI_Jin_2300,NA,33.1343,0.0959587,-0.0337353
85000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,425.504,0.165166
86000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,403.598,0.133364
87000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,422.665,0.139308
87000,Carex_tomentosa|SPA|spm00000568,NA,26.5699,0.423472,0.026818
87000,Carex_stenocarpa|CHC|spm00003385,NA,33.2509,1.72374,0.00488373
87000,Carex_bohemica|FIN|spm00002276,NA,33.3451,0.958789,-0.00361019
87000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,32.0516,0.388089,-0.0217372
87000,Carex_satsumensis|TAI|spm00005838,NA,6.00246,1.30503,-0.0289991
88000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,416.888,0.17255
88000,Carex_aestivalis|PEN|spm00000681,NA,33.1643,1.00573,-0.0358945
88000,Carex_planiculmis|KOR|NCBI_Jung_2377,NA,33.9917,0.228287,0.0173349
88000,Carex_agastachys|AUT|spm00001197,NA,32.9868,1.42019,-0.0194579
89000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,395.299,0.171282
89000,Carex_depressa_ssp_transsilvanica|YUG|spm00000546,NA,34.0039,2.41138,-0.000476163
89000,Carex_imbecilla||spm00004419,NA,33.8226,1.26499,-0.0068089
90000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,395.299,0.171282
91000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,397.733,0.13171
92000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,428.317,0.140407
92000,Carex_backii|BRC|spm00002007,NA,33.4669,1.13733,-0.0344319
92000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,31.9611,0.309611,0.0208548
92000,Carex_curvula_ssp_curvula|SPA|spm00003091,NA,32.0601,0.328594,0.0450246
93000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,410.657,0.17347
93000,Carex_argunensis|KHA|spm00006472,NA,29.1358,1.66334,-0.0121411
93000,Carex_nardina|QUE|spm00001510,NA,31.5338,1.13646,0.0117437
94000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,428.317,0.140407
94000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,31.6137,0.297578,0.00266969
95000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,404.106,0.132575
95000,Carex_liparocarpos_ssp_liparocarpos|SPA|spm00000556,NA,31.9625,0.213408,0.0542327
95000,Carex_divulsa|NET|spm00004392,NA,32.65,0.350679,0.0659666
96000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,429.202,0.123928
96000,Carex_asturica|SPA|spm00004385,NA,33.6819,0.474469,0.0924484
96000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,32.2776,0.541006,-0.0427914
96000,Carex_satsumensis|TAI|spm00005838,NA,30.6999,1.29219,0.00802896
97000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,422.723,0.155285
98000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,416.186,0.155285
98000,Carex_dissitiflora|JAP|spm00007871,NA,26.0855,1.09213,-0.0264096
99000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,418.023,0.155285
99000,Carex_satsumensis|TAI|spm00005838,NA,20.1148,0.934726,-0.028095
100000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,418.023,0.155285
100000,Carex_microglochin|NOR|spm00001705,NA,27.6097,0.789949,-0.031281
100000,Carex_burkei|CPP|spm00007785,Carex_killickii|NAT|spm00007793,29.4377,1.5172,0.0833853
101000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,431.389,0.145683
102000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,420.33,0.145683
102000,Carex_argunensis|KHA|spm00006472,NA,33.9836,0.437855,0.0481679
102000,Carex_pulicaris|GRB|spm00005180,NA,33.5876,1.37541,-0.0162576
103000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,401.635,0.143911
103000,Carex_pallescens|BRC|spm00002008,NA,32.2469,0.325837,-0.0561409
103000,Carex_stenostachys|JAP|spm00006689,NA,32.0817,1.99903,0.0208353
103000,Carex_mucronata|ITA|spm00000534,NA,28.9493,2.54856,0.0503207
103000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,31.8304,0.815054,-0.0411158
103000,Carex_capensis|CPP|spm00003263,NA,33.6421,0.426241,0.0444132
104000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,401.635,0.143911
104000,Carex_debilis|OKL|spm00000863,NA,33.7292,0.846209,-0.108651
104000,Carex_fissirostris|MOR|spm00004379,NA,33.4745,0.895526,0.0195607
104000,Carex_stenostachys|JAP|spm00006689,NA,30.6471,1.79488,0.0208353
104000,Carex_glacialis|NFL|spm00001488,NA,34.1491,0.0358239,-0.0367421
104000,Carex_longipes|EHM|spm00005772,NA,21.3599,0.144246,0.00787545
104000,Carex_brunnea|CHC|spm00007866,NA,26.7578,0.571045,-0.0251768
104000,Carex_appropinquata|GER|spm00002248,NA,32.3764,0.626066,-0.0166011
104000,Carex_capitata|KRA|spm00002036,NA,33.7887,1.05133,0.0843757
104000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,32.2035,1.38971,-0.0411158
104000,Carex_satsumensis|TAI|spm00005838,NA,32.31,1.9485,-0.0211763
104000,Carex_nebraskensis||NCBI_Janeway_2159,NA,32.768,2.01546,0.061594
105000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,419.407,0.134689
105000,Carex_hoodii|CAL|spm00001930,NA,33.8512,0.780576,0.0200421
106000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,403.255,0.137891
107000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,407.843,0.148794
107000,Carex_macrandrolepis|KOR|spm00000337,NA,30.8271,0.126235,-0.028064
108000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,409.16,0.136493
109000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,406.959,0.136493
110000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,393.571,0.136493
111000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,409.372,0.0979278
111000,Carex_illota|CAL|spm00000961,NA,32.9534,0.769142,0.0102952
111000,Carex_pseudocuraica|CH|spm00002605,NA,32.6946,0.119131,-0.0053991
111000,Carex_schweickerdtii|NAT|spm00007770,NA,29.0359,0.296387,0.0172966
112000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,410.326,0.161976
112000,Carex_flacca_ssp_erythrostachys|BAL|spm00000524,NA,34.1337,1.18795,-0.0156499
112000,Carex_liparocarpos_ssp_liparocarpos|SPA|spm00000556,NA,28.8009,1.49432,-0.102629
112000,Carex_normalis|ALA|spm00001059,NA,33.9393,0.852927,0.0244694
112000,Carex_maackii|JAP|spm00002491,NA,34.1075,1.89126,0.000332463
113000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,410.326,0.161976
113000,Carex_longipes|EHM|spm00005772,NA,22.2,0.916381,-0.00589621
114000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,395.525,0.143632
114000,Carex_leptalea|MIC|spm00001032,NA,29.8969,1.31188,0.0389504
115000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,398.03,0.143632
116000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,405.112,0.143401
116000,Carex_acaulis|CLS|spm00000518,NA,33.2663,0.287224,-0.0413569
117000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,419.426,0.14043
117000,Carex_tristachya_var_tristachya|CHS|spm00000132,NA,32.8966,0.742718,0.112291
117000,Carex_alopecoidea|ILL|spm00001728,NA,33.9126,1.33082,0.0334363
118000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,402.196,0.14043
118000,Carex_nebraskensis||NCBI_Janeway_2159,NA,32.8091,0.0988341,-0.0260094
119000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,402.196,0.14043
119000,Carex_parviflora|FRA_|spm00008036,NA,33.5289,0.556678,0.0377456
119000,Carex_longipes|EHM|spm00005772,NA,22.4494,0.86737,0.0481057
119000,Carex_spartea|NAT|spm00007814,NA,34.1044,0.948048,0.0277289
120000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,427.841,0.14043
121000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,407.683,0.139664
122000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,428.561,0.14043
123000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,428.561,0.14043
124000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,402.384,0.14043
124000,Carex_woodii|IOW|spm00001790,NA,34.1309,0.110498,0.0847113
125000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,413.201,0.118199
125000,Carex_castanea|NFL|spm00001479,NA,33.8768,1.97461,0.00993016
126000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,421.905,0.117433
127000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,409.775,0.118199
127000,Carex_pichinchensis|ECU|spm00000538,NA,32.2742,1.85203,-0.0227212
127000,Carex_scabriuscula|CAL|spm00001246,NA,33.9912,0.723899,0.0611397
127000,Carex_fusiformis|EHM|spm00005727,NA,31.694,0.220978,-0.0105068
127000,Carex_stenophylla|HUN|spm00002178,NA,32.8637,1.10013,0.057701
127000,Carex_subviridis||spm00004429,NA,33.8347,0.300285,0.0505241
128000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,405.798,0.118199
129000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,405.13,0.168473
129000,Carex_scopulorum_var_prionophylla|WAS|spm00004556,NA,34.1682,0.751761,-0.0476743
129000,Carex_olbiensis|SPA|spm00000586,NA,30.1628,0.740746,0.0278129
129000,Carex_halleriana|SPA|spm00000557,NA,33.143,1.37979,-0.0379457
129000,Carex_leersii|NET|spm00004394,NA,34.1322,0.45729,-0.0425437
130000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,405.13,0.168473
130000,Carex_macrolepis|ITA|spm00000536,NA,33.8954,0.15242,-0.0372725
130000,Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328,NA,30.7999,0.0895631,-0.00895026
131000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,412.73,0.163822
131000,Carex_bonatiana|EHM|spm00005907,NA,21.1897,0.339343,-0.120562
132000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,433.073,0.172265
133000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,425.379,0.156342
134000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,415.966,0.15998
134000,Carex_bonatiana|EHM|spm00005907,NA,22.4627,0.183001,-0.0278605
135000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,405.059,0.15998
136000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,420.646,0.15998
136000,Carex_depauperata|YUG|spm00000574,NA,29.94,1.49779,-0.00546902
136000,Carex_fuliginosa_ssp_misandra|ASK|spm00001627,NA,33.9242,1.25145,0.0760704
136000,Carex_divisa|MRY|spm00002064,NA,32.4014,0.264787,-0.0698692
136000,Carex_duriuscula|ASK|spm00001653,Carex_stenophylla|HUN|spm00002178,30.5242,1.08777,-0.0430091
137000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,440.848,0.157469
138000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,419.444,0.123018
138000,Carex_parallela|KHA|spm00006471,NA,33.8125,1.41336,-0.0129606
139000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,385.96,0.123018
140000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,404.921,0.123018
141000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,415.146,0.176373
141000,Carex_duriuscula|ASK|spm00001653,Carex_stenophylla|HUN|spm00002178,29.246,1.77754,-0.0430091
142000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,434.421,0.176373
142000,Carex_duriuscula|ASK|spm00001653,Carex_stenophylla|HUN|spm00002178,29.7762,0.857125,-0.0430091
143000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,427.026,0.156898
143000,Carex_scabrata|QUE|NCBI_Waterway_3706,NA,31.6812,0.239309,-0.0223112
143000,Carex_kaloides|NZ|NCBI_AUTHOR_Gardner_321,NA,33.1799,1.5476,0.0542213
143000,Carex_microglochin|NOR|spm00001705,NA,26.9841,1.10935,0.0778098
144000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,428.774,0.158221
144000,Carex_ludwigii|NAT|spm00003207,NA,31.1204,0.325749,-0.0496911
145000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,413.023,0.111501
145000,Carex_insignis|EHM|spm00005755,NA,32.9012,0.390781,0.0734508
145000,Carex_brunnea|CHC|spm00007866,NA,30.5225,1.39764,0.05553
145000,Carex_argunensis|KHA|spm00006472,NA,28.7594,1.29609,0.0260399
146000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,387.954,0.149821
146000,Carex_tomentosa|SPA|spm00000568,NA,28.5475,0.773078,-0.047707
146000,Carex_brunnea|CHC|spm00007866,NA,30.8926,1.84712,0.05553
146000,Carex_argunensis|KHA|spm00006472,NA,27.4352,0.88342,0.0260399
147000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,398.85,0.149821
148000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,426.552,0.110379
149000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,422.085,0.144641
149000,Carex_blepharicarpa|KOR|spm00000323,NA,32.2133,0.256604,-0.0339583
149000,Carex_duriuscula|ASK|spm00001653,Carex_stenophylla|HUN|spm00002178,29.9808,1.04158,0.0323664
149000,Carex_nardina|QUE|spm00001510,NA,26.2592,1.88511,0.0673852
150000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,430.617,0.144641
150000,Carex_chordorrhiza|BRC|spm00001925,NA,31.4348,1.80827,-0.0210105
150000,Carex_phleoides_ssp_phleoides|CLC|spm00005103,NA,28.5252,0.258544,-0.107588
151000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,430.617,0.144641
151000,Carex_curvicollis|JAP|spm00006868,NA,34.0215,0.518363,-0.00430192
151000,Carex_drucei||spm00004418,NA,33.0464,0.0969363,-0.039222
151000,Carex_nardina|QUE|spm00001510,NA,30.4745,0.773825,-0.0883842
152000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,417.84,0.180652
152000,Carex_ussuriensis|CHS|spm00000533,NA,33.6608,0.276009,-0.0222557
152000,Carex_phyllostachys|TUR|spm00005164,NA,27.3107,0.794739,-0.0111002
152000,Carex_curvula_ssp_curvula|SPA|spm00003091,NA,34.1128,0.336367,0.0418279
153000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,419.579,0.192592
153000,Carex_pulicaris|GRB|spm00005180,NA,28.1418,0.920999,0.0547654
154000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,417.792,0.139788
154000,Carex_perdensa|NAT|spm00003218,NA,31.6052,0.0246802,0.0470639
155000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,435.093,0.128902
155000,Carex_curvicollis|JAP|spm00006868,NA,34.1369,0.623293,-0.0684377
155000,Carex_scabrata|QUE|NCBI_Waterway_3706,NA,33.9819,0.397646,-0.00697097
156000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,431.999,0.130347
156000,Carex_haydenii|WIS|spm00002433,NA,33.7864,0.524246,0.0349955
157000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,415.658,0.130347
158000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,412.687,0.190478
158000,Carex_brownii|JAP|NCBI_Waterway_3655,NA,33.193,0.355955,0.0661706
158000,Carex_pulicaris|GRB|spm00005180,NA,33.1694,0.904891,-0.0513666
159000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,402.998,0.130347
159000,Carex_cercostachys|EHM|spm00005901,NA,32.5516,0.710229,-0.0243916
159000,Carex_perdensa|NAT|spm00003218,NA,33.8778,1.40984,0.0462308
160000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,421.705,0.166253
160000,Carex_cusickii|BRC|spm00002004,NA,32.3362,1.02883,0.0269739
161000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,408.873,0.144771
162000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,418.957,0.144771
162000,Carex_grioletii|SPA|spm00000585,NA,32.6339,0.275864,-0.0152905
162000,Carex_leptalea|MIC|spm00001032,NA,31.5376,0.132763,0.0277482
162000,Carex_curvula_ssp_curvula|SPA|spm00003091,NA,29.3488,4.00031,0.0528891
163000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,418.957,0.164668
163000,Carex_lowei|MDR|spm00002858,NA,33.9401,1.36368,-0.0223664
163000,Carex_amphibola|ALA|spm00000654,NA,33.393,0.80124,0.0101095
164000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,419.489,0.164668
164000,Carex_crinita_var_crinita|MAI|spm00000801,NA,33.5343,0.887429,0.0215188
164000,Carex_macrocephala|ASK|spm00001434,NA,33.0366,0.138867,0.00618955
165000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,413.618,0.164668
165000,Carex_satsumensis|TAI|spm00005838,NA,16.0721,0.656841,0.0145722
166000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,415.609,0.164668
167000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,394.56,0.149928
167000,Carex_echinata_ssp_echinata|ASK|spm00001633,NA,33.531,1.05015,0.0555674
168000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,417.849,0.162658
169000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,400.859,0.185775
169000,Carex_planiculmis|KOR|NCBI_Jung_2377,NA,33.795,0.441374,-0.0619083
170000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,400.859,0.127395
171000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,418.429,0.166443
171000,Carex_hirta|PEN|spm00000947,NA,32.9689,0.108819,0.00826665
171000,Carex_nervina|CAL|spm00001840,NA,33.9272,0.153923,0.0308906
171000,Carex_praegracilis|CAL|spm00001157,NA,33.9014,0.14754,0.0102983
171000,Carex_gibba|CHH|spm00005244,NA,17.5405,0.624155,0.0298303
171000,Carex_capitata|KRA|spm00002036,NA,33.5757,1.09058,0.102883
172000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,418.429,0.166443
172000,Carex_rochebrunii|CHT|spm00006409,NA,33.5356,0.239442,0.0073487
173000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,415.54,0.189805
173000,Carex_vixdentata|AGE|spm00002963,NA,33.9686,0.542245,-0.0126364
173000,Carex_petitiana_ssp_attenuata|MLW|spm00004345,NA,34.081,1.49563,-0.0366878
173000,Carex_fulvorubescens|JAP|spm00006431,NA,30.4355,1.64694,-0.0617616
173000,Carex_nardina|QUE|spm00001510,NA,29.3323,1.57979,-0.0349262
174000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,397.961,0.189805
175000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,421.457,0.181304
176000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,392.218,0.171031
176000,Carex_makinoensis|JAP|spm00006665,NA,33.6113,1.23151,0.0223471
