generation,N_shifts,logPrior,logLik,eventRate,acceptRate
2146000,0,-4518.7,-12755.1,1.25344,0.161
2147000,0,-4518.83,-12744.9,0.607328,0.15
2148000,0,-4518.78,-12759.6,0.0705843,0.152
2149000,1,-4490.66,-12791.6,2.07054,0.149
2150000,0,-4521.64,-12762.4,0.38102,0.151167
2151000,1,-4411.49,-12865.7,0.215683,0.153
2152000,1,-4407.19,-12859.2,1.02875,0.142
2153000,1,-4443.08,-12835,0.647449,0.1415
2154000,2,-4466.63,-12796.1,0.92354,0.154
2155000,1,-4352.78,-12899.5,4.24538,0.179
2156000,1,-4443.5,-12796.1,0.799577,0.183
2157000,0,-4390.02,-12880.4,1.60899,0.150786
2158000,0,-4395.77,-12855.2,0.0279478,0.1345
2159000,2,-4393.35,-12865.9,8.65532,0.152
2160000,2,-4395.65,-12875.9,1.72755,0.166
2161000,4,-4397.72,-12866,4.02323,0.1495
2162000,1,-4415.68,-12863.9,0.429582,0.185
2163000,0,-4416.45,-12860.6,0.133014,0.177
2164000,1,-4415.35,-12870.5,1.34629,0.149
2165000,0,-4419.18,-12872.3,0.39018,0.149
2166000,0,-4555.94,-12729.9,1.18899,0.166167
2167000,0,-4461.42,-12823.3,0.617731,0.137
2168000,0,-4429.85,-12857.6,0.0887523,0.145
2169000,0,-4414.34,-12856.8,0.187008,0.16175
2170000,0,-4412.26,-12862.6,0.278451,0.145
2171000,0,-4424.09,-12837.8,0.00712473,0.161
2172000,0,-4424.91,-12835.5,0.154841,0.144
2173000,0,-4427.35,-12845,1.8189,0.133
2174000,0,-4504.76,-12793.7,0.876979,0.156
2175000,0,-4338.23,-12960.3,0.267655,0.176
2176000,2,-4402.75,-12892.6,2.13498,0.146333
2177000,4,-4401.12,-12902.7,2.34412,0.194
2178000,0,-4504.51,-12822.4,0.785362,0.157582
2179000,1,-4425.64,-12895.6,1.52353,0.159
2180000,0,-4404.68,-12878.3,0.597011,0.163083
2181000,0,-4457.9,-12831.9,0.151147,0.1495
2182000,1,-4461.71,-12839.1,2.64757,0.161
2183000,0,-4449.89,-12855,2.57188,0.1575
2184000,2,-4449.22,-12854.5,3.26509,0.161
2185000,0,-4485.53,-12789.6,2.0726,0.1484
2186000,1,-4394.73,-12908.9,1.05452,0.1525
2187000,2,-4399.05,-12884.2,5.16697,0.163
2188000,0,-4399.01,-12891.7,0.858684,0.163
2189000,1,-4343.09,-12937,0.11785,0.127
2190000,0,-4385.39,-12873.8,0.516586,0.1614
2191000,0,-4435,-12844.9,1.28082,0.162857
2192000,3,-4417.58,-12873.8,4.5212,0.165667
2193000,2,-4491.08,-12792.3,3.31899,0.155
2194000,0,-4490.79,-12807.5,2.25501,0.158
2195000,0,-4487.07,-12802.3,1.97117,0.181
2196000,0,-4394.6,-12888.7,0.209359,0.172
2197000,0,-4376.75,-12909.2,1.44134,0.165
2198000,2,-4374.6,-12896.9,2.7784,0.163
2199000,1,-4482.62,-12796,0.747486,0.178
2200000,3,-4520.54,-12771.9,3.43191,0.183
2201000,0,-4460.01,-12822.9,1.41927,0.179
2202000,0,-4529.61,-12756,1.77983,0.159
2203000,0,-4329.26,-12959.2,0.805459,0.147
2204000,0,-4454.07,-12802.3,0.523465,0.165417
2205000,1,-4453.95,-12800.2,1.48045,0.146
2206000,2,-4450.7,-12806,2.18662,0.186
2207000,0,-4451.27,-12806.7,0.637541,0.164
2208000,1,-4435.37,-12804.8,1.68893,0.1492
2209000,0,-4380.07,-12884.2,1.24929,0.163
2210000,0,-4492.63,-12784.6,0.898757,0.172
2211000,2,-4420.91,-12864.3,1.91684,0.165
2212000,2,-4403.53,-12857.5,6.44405,0.17
2213000,0,-4416.2,-12864.4,1.42543,0.1715
2214000,0,-4402.38,-12863.1,0.244145,0.1705
2215000,0,-4423.16,-12841.7,2.01289,0.164
2216000,0,-4482.16,-12786.5,1.13049,0.17
2217000,0,-4462,-12826.9,2.59275,0.165
2218000,1,-4488.14,-12819.8,5.16742,0.165926
2219000,1,-4490.89,-12803.3,5.49647,0.166
2220000,0,-4459.64,-12826.3,1.46782,0.159333
2221000,0,-4455.26,-12835.1,2.52418,0.133
2222000,1,-4495.22,-12790.4,1.06066,0.159885
2223000,0,-4401.06,-12882.5,1.46773,0.141
2224000,3,-4398.65,-12884.8,3.54722,0.191
2225000,0,-4493.9,-12814.6,0.47379,0.133
2226000,6,-4490.23,-12812.3,5.57667,0.189
2227000,2,-4495.88,-12808.8,2.07321,0.195
2228000,2,-4366.42,-12947.5,2.8368,0.163111
2229000,0,-4418.69,-12884.3,1.1477,0.174
2230000,3,-4396.84,-12904.3,4.57908,0.185
2231000,0,-4452.36,-12831.3,0.0513046,0.15
2232000,0,-4396.9,-12872.4,1.3494,0.15725
2233000,1,-4386.5,-12880.1,0.835226,0.164
2234000,1,-4374.37,-12888.6,1.296,0.15
2235000,1,-4400.13,-12863.3,1.45301,0.157
2236000,1,-4423.78,-12853.8,3.04584,0.188
2237000,0,-4446.34,-12830.3,2.32347,0.156
2238000,2,-4441.9,-12830.7,2.58845,0.182
2239000,2,-4377.66,-12897.3,0.894687,0.125
2240000,0,-4418.14,-12869.9,1.30571,0.16175
